2016-08-15T10:56:18,44.40271666668037,6.371416666668632,1905
2016-08-15T10:56:19,44.4027000000137,6.371400000001966,1905
2016-08-15T10:56:20,44.402666666680375,6.371350000001966,1905
2016-08-15T10:56:21,44.4026500000137,6.371300000001966,1904
2016-08-15T10:56:22,44.40263333334703,6.371250000001965,1902
2016-08-15T10:56:23,44.402616666680366,6.371183333335299,1900
2016-08-15T10:56:24,44.4026000000137,6.371116666668633,1898
2016-08-15T10:56:25,44.40258333334704,6.371033333335299,1897
2016-08-15T10:56:26,44.40258333334704,6.370933333335299,1896
2016-08-15T10:56:27,44.40258333334704,6.370833333335299,1894
2016-08-15T10:56:28,44.4026000000137,6.370716666668632,1892
2016-08-15T10:56:29,44.402616666680366,6.370600000001965,1890
2016-08-15T10:56:30,44.40263333334703,6.370500000001965,1890
2016-08-15T10:56:31,44.402666666680375,6.370400000001966,1889
2016-08-15T10:56:32,44.402683333347035,6.370316666668632,1889
2016-08-15T10:56:33,44.40271666668037,6.370233333335299,1888
2016-08-15T10:56:34,44.40273333334703,6.370150000001965,1886
2016-08-15T10:56:35,44.402750000013704,6.3700500000019655,1883
2016-08-15T10:56:36,44.402766666680364,6.3699333333352985,1881
2016-08-15T10:56:37,44.402766666680364,6.369816666668632,1878
2016-08-15T10:56:38,44.402766666680364,6.369683333335299,1876
2016-08-15T10:56:39,44.40278333334703,6.369550000001966,1875
2016-08-15T10:56:40,44.402800000013706,6.369433333335299,1874
2016-08-15T10:56:41,44.4028500000137,6.369316666668631,1875
2016-08-15T10:56:42,44.4029000000137,6.369266666668632,1877
2016-08-15T10:56:43,44.40296666668037,6.369250000001966,1877
2016-08-15T10:56:44,44.40303333334703,6.369250000001966,1875
2016-08-15T10:56:45,44.40310000001371,6.369283333335299,1873
2016-08-15T10:56:46,44.40318333334704,6.369266666668632,1871
2016-08-15T10:56:47,44.403266666680366,6.369233333335299,1871
2016-08-15T10:56:48,44.403333333347035,6.3691833333352985,1872
2016-08-15T10:56:49,44.40338333334703,6.369150000001966,1872
2016-08-15T10:56:50,44.40343333334703,6.369150000001966,1870
2016-08-15T10:56:51,44.40348333334703,6.369150000001966,1867
2016-08-15T10:56:52,44.4035500000137,6.369150000001966,1865
2016-08-15T10:56:53,44.40363333334703,6.369100000001965,1864
2016-08-15T10:56:54,44.40370000001371,6.3690166666686325,1863
2016-08-15T10:56:55,44.40371666668037,6.368916666668631,1865
2016-08-15T10:56:56,44.40370000001371,6.368816666668632,1865
2016-08-15T10:56:57,44.40366666668037,6.368716666668632,1864
2016-08-15T10:56:58,44.40363333334703,6.368650000001964,1865
2016-08-15T10:56:59,44.403583333347036,6.368583333335299,1866
2016-08-15T10:57:00,44.40353333334704,6.368533333335299,1866
2016-08-15T10:57:01,44.40348333334703,6.368500000001966,1866
2016-08-15T10:57:02,44.40343333334703,6.368466666668631,1866
2016-08-15T10:57:03,44.40338333334703,6.368433333335298,1866
2016-08-15T10:57:04,44.403333333347035,6.368400000001965,1866
2016-08-15T10:57:05,44.403283333347034,6.368350000001965,1866
2016-08-15T10:57:06,44.40323333334704,6.368300000001965,1868
2016-08-15T10:57:07,44.4032000000137,6.368250000001964,1870
2016-08-15T10:57:08,44.4032000000137,6.368166666668631,1872
2016-08-15T10:57:09,44.403216666680365,6.368100000001966,1871
2016-08-15T10:57:10,44.403283333347034,6.368033333335298,1869
2016-08-15T10:57:11,44.40338333334703,6.368016666668631,1869
2016-08-15T10:57:12,44.4035000000137,6.368033333335298,1868
2016-08-15T10:57:13,44.4036000000137,6.368133333335298,1867
2016-08-15T10:57:14,44.4036500000137,6.368333333335299,1866
2016-08-15T10:57:15,44.40361666668037,6.3685500000019655,1870
2016-08-15T10:57:16,44.4035500000137,6.368700000001966,1869
2016-08-15T10:57:17,44.403450000013706,6.368800000001966,1869
2016-08-15T10:57:18,44.4033500000137,6.368833333335298,1869
2016-08-15T10:57:19,44.4032500000137,6.368783333335299,1868
2016-08-15T10:57:20,44.40318333334704,6.368700000001966,1873
2016-08-15T10:57:21,44.403133333347036,6.3686000000019645,1878
2016-08-15T10:57:22,44.403083333347034,6.368533333335299,1881
2016-08-15T10:57:23,44.40303333334703,6.368500000001966,1884
2016-08-15T10:57:24,44.40298333334703,6.368483333335299,1880
2016-08-15T10:57:25,44.40291666668037,6.368466666668631,1877
2016-08-15T10:57:26,44.40283333334703,6.368450000001965,1878
2016-08-15T10:57:27,44.402766666680364,6.368433333335298,1879
2016-08-15T10:57:28,44.4027000000137,6.368400000001965,1879
2016-08-15T10:57:29,44.40263333334703,6.368366666668631,1878
2016-08-15T10:57:30,44.402566666680364,6.368333333335299,1876
2016-08-15T10:57:31,44.4025000000137,6.368283333335299,1875
2016-08-15T10:57:32,44.40241666668037,6.368233333335298,1874
2016-08-15T10:57:33,44.40233333334703,6.368183333335298,1873
2016-08-15T10:57:34,44.40226666668037,6.368133333335298,1873
2016-08-15T10:57:35,44.4022000000137,6.368100000001966,1875
2016-08-15T10:57:36,44.4021500000137,6.368083333335299,1876
2016-08-15T10:57:37,44.402100000013704,6.368050000001966,1877
2016-08-15T10:57:38,44.4020500000137,6.368033333335298,1878
2016-08-15T10:57:39,44.40198333334703,6.368000000001965,1878
2016-08-15T10:57:40,44.40193333334703,6.367966666668631,1879
2016-08-15T10:57:41,44.40188333334704,6.3679166666686315,1879
2016-08-15T10:57:42,44.401833333347035,6.367883333335299,1880
